date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:36:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:05%20GMT	https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/catalogo.html	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546/http_/www.industriaslunaelectric.com/catalogo.html	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:06%20GMT	https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/catalogo.html	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546/http_/www.industriaslunaelectric.com/catalogo.html	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:06%20GMT	https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/catalogo.html	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546/http_/www.industriaslunaelectric.com/catalogo.html	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:06%20GMT	https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/catalogo.html	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546/http_/www.industriaslunaelectric.com/catalogo.html	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:06%20GMT	https://web.archive.org/web/20240325070546js_/http://www.industriaslunaelectric.com/archivos/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546js_/http_/www.industriaslunaelectric.com/archivos/js/isotope.pkgd.min.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:21	5128/5128	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2017%20Oct%202024%2022:36:17%20GMT	https://web.archive.org/web/20240108070641js_/http://industriaslunaelectric.com/archivos/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240108070641js_/http_/industriaslunaelectric.com/archivos/js/isotope.pkgd.min.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:21%20GMT	https://web.archive.org/web/20240325070546jm_/https://unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.esm.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546jm_/https_/unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.esm.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:23	1727/1727	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2017%20Oct%202024%2022:36:22%20GMT	https://web.archive.org/web/20240325071127jm_/https://unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.esm.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325071127jm_/https_/unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.esm.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:23%20GMT	https://web.archive.org/web/20240325070546js_/https://unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546js_/https_/unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.8d.delayed	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:25	120838/120838	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2017%20Oct%202024%2022:36:24%20GMT	https://web.archive.org/web/20240325054250js_/https://unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325054250js_/https_/unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:24%20GMT	https://web.archive.org/web/20240325070546js_/https://cdnjs.cloudflare.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546js_/https_/cdnjs.cloudflare.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:26	90803/90803	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2017%20Oct%202024%2022:36:25%20GMT	https://web.archive.org/web/20240325074105js_/https://cdnjs.cloudflare.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325074105js_/https_/cdnjs.cloudflare.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:26%20GMT	https://web.archive.org/web/20240325070546js_/https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546js_/https_/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:28	43280/43280	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2017%20Oct%202024%2022:36:27%20GMT	https://web.archive.org/web/20240325084427js_/https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325084427js_/https_/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:28%20GMT	https://web.archive.org/web/20240325070546js_/http://www.industriaslunaelectric.com/archivos/js/slider.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546js_/http_/www.industriaslunaelectric.com/archivos/js/slider.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:29	2638/2638	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2017%20Oct%202024%2022:36:28%20GMT	https://web.archive.org/web/20240108070641js_/http://industriaslunaelectric.com/archivos/js/slider.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240108070641js_/http_/industriaslunaelectric.com/archivos/js/slider.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:29%20GMT	https://web.archive.org/web/20240325070546js_/http://www.industriaslunaelectric.com/archivos/js/script.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546js_/http_/www.industriaslunaelectric.com/archivos/js/script.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:30	2845/2845	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2017%20Oct%202024%2022:36:29%20GMT	https://web.archive.org/web/20240108070641js_/http://industriaslunaelectric.com/archivos/js/script.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240108070641js_/http_/industriaslunaelectric.com/archivos/js/script.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2017%20Oct%202024%2022:36:29%20GMT	https://web.archive.org/web/20240325070546js_/http://www.industriaslunaelectric.com/archivos/js/carusel.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240325070546js_/http_/www.industriaslunaelectric.com/archivos/js/carusel.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:30	5012/5012	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2017%20Oct%202024%2022:36:30%20GMT	https://web.archive.org/web/20240108070641js_/http://industriaslunaelectric.com/archivos/js/carusel.js	C:/My%20Web%20Sites/lion/web.archive.org/web/20240108070641js_/http_/industriaslunaelectric.com/archivos/js/carusel.js	(from https://web.archive.org/web/20240325070546/http://www.industriaslunaelectric.com/)
17:36:31	7260/7260	---MCZ	200	added ('OK')	text/css	date:Wed,%2016%20Oct%202024%2015:46:17%20GMT	https://web.archive.org/_static/css/record.css	C:/My%20Web%20Sites/lion/web.archive.org/_static/css/record.css	(from https://web.archive.org/_static/css/banner-styles.css?v=S1zqJCYt)
